"source_type","database_name","table_name","column_name","column_position","data_type","is_nullable","column_key"
mysql-sl,tappx_stats_performance,perf_stats_bidder_events_hours,country,9,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_bidder_events_hours,id_size,10,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_bidder_events_hours,video,11,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_bidder_events_hours,video_type,12,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_bidder_events_hours,source,13,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_bidder_events_hours,perf_source,14,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_bidder_events_hours,id_network,15,smallint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_bidder_events_hours,id_offer,16,int,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_bidder_events_hours,offer_bundle,17,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_events_hours,offer_type,18,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_bidder_events_hours,event_name,19,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_bidder_events_hours,events,20,int,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,date,1,date,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,hour,2,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,pk_hash,3,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,id_user,4,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,endpoint,5,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,id_os,6,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,id_app,7,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,adunit,8,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,bundle,9,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,country,10,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,id_size,11,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,video,12,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,video_type,13,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,source,14,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,perf_source,15,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,id_network,16,smallint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,id_offer,17,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,offer_bundle,18,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,offer_type,19,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,algo_incoming_traffic,20,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,algo_tag_reqs,21,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,algo_sprinkler,22,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,algo_offer_selection,23,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,requests,24,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,deliveries,25,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,impressions,26,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,clicks,27,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,installs,28,bigint,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,conversions,29,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,payable_events,30,bigint,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,currency,31,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,cost,32,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,revenue_gross,33,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,revenue_net,34,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,revenue_estimated,35,decimal,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,user_revenue_share,36,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_hours,user_revenue_fix,37,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,date,1,date,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,id_user,2,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,endpoint,3,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,id_app,4,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,adunit,5,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,bundle,6,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,name,7,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,country,8,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,id_size,9,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,size,10,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,ad_format,11,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,video,12,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,video_type,13,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,source,14,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,description,15,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,id_offer,16,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,id_affise,17,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,offer_status,18,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,offer_bundle,19,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,offer_type,20,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,algo_incoming_traffic,21,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,algo_tag_reqs,22,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,algo_sprinkler,23,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,algo_offer_selection,24,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,requests,25,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,deliveries,26,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,impressions,27,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,clicks,28,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,installs,29,bigint,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,conversions,30,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,payable_installs,31,bigint,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,payable_events,32,bigint,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,currency,33,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,revenue_gross,34,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,revenue_net,35,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,revenue_estimated,36,decimal,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,user_revenue_share,37,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,perf_source,38,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,id_os,39,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,cost,40,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_30_days,hola,41,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,date,1,date,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,id_user,2,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,endpoint,3,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,id_app,4,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,adunit,5,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,bundle,6,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,name,7,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,country,8,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,id_size,9,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,size,10,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,ad_format,11,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,video,12,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,video_type,13,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,source,14,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,description,15,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,id_offer,16,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,id_affise,17,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,offer_bundle,18,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,offer_type,19,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,algo_incoming_traffic,20,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,algo_tag_reqs,21,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,algo_sprinkler,22,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,algo_offer_selection,23,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,requests,24,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,deliveries,25,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,impressions,26,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,clicks,27,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,installs,28,bigint,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,conversions,29,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,payable_installs,30,bigint,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,payable_events,31,bigint,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,currency,32,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,revenue_gross,33,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,revenue_net,34,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,revenue_estimated,35,decimal,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,user_revenue_share,36,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,perf_source,37,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,id_os,38,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,cost,39,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_last_90_days,hola,40,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,date,1,date,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,pk_hash,2,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,id_user,3,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,endpoint,4,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,id_os,5,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,id_app,6,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,adunit,7,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,bundle,8,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,country,9,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,id_size,10,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,video,11,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,video_type,12,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,source,13,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,perf_source,14,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,id_network,15,smallint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,id_offer,16,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,offer_bundle,17,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,offer_type,18,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,algo_incoming_traffic,19,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,algo_tag_reqs,20,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,algo_sprinkler,21,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,algo_offer_selection,22,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,requests,23,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,deliveries,24,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,impressions,25,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,clicks,26,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,installs,27,bigint,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,conversions,28,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,payable_events,29,bigint,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,currency,30,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,cost,31,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,revenue_gross,32,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,revenue_net,33,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,revenue_estimated,34,decimal,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,user_revenue_share,35,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_old,user_revenue_fix,36,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_total,id_offer,1,int,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_bidder_total,date,2,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_bidder_total,total_impressions,3,bigint,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_total,total_conversions,4,bigint,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_total,total_spend,5,double,YES,""
mysql-sl,tappx_stats_performance,perf_stats_bidder_total,last_update_date,6,date,NO,""
mysql-sl,tappx_stats_performance,perf_stats_by_site_id,date,1,date,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_by_site_id,offer_bundle,2,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_by_site_id,media_source,3,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_by_site_id,country,4,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_by_site_id,site_id,5,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_by_site_id,tracking_platform,6,enum,NO,""
mysql-sl,tappx_stats_performance,perf_stats_by_site_id,account_type,7,enum,NO,""
mysql-sl,tappx_stats_performance,perf_stats_by_site_id,impressions,8,int,YES,""
mysql-sl,tappx_stats_performance,perf_stats_by_site_id,clicks,9,int,YES,""
mysql-sl,tappx_stats_performance,perf_stats_by_site_id,installs,10,int,YES,""
mysql-sl,tappx_stats_performance,perf_stats_by_site_id_events,date,1,date,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_by_site_id_events,offer_bundle,2,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_by_site_id_events,media_source,3,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_by_site_id_events,country,4,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_by_site_id_events,site_id,5,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_by_site_id_events,tracking_platform,6,enum,NO,""
mysql-sl,tappx_stats_performance,perf_stats_by_site_id_events,account_type,7,enum,NO,""
mysql-sl,tappx_stats_performance,perf_stats_by_site_id_events,event_name,8,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_by_site_id_events,event_count,9,int,YES,""
mysql-sl,tappx_stats_performance,perf_stats_conversions,date,1,date,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_conversions,adunit,2,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_conversions,banner_size,3,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_conversions,bundle_request,4,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_conversions,bundle_offer,5,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_conversions,id_offer,6,bigint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_conversions,id_network,7,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_conversions,country,8,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_conversions,conversion_type,9,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_conversions,endpoint,10,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_conversions,source,11,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_conversions,perf_source,12,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_conversions,goal,13,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_conversions,goal_value,14,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_conversions,os_id,15,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_conversions,impression_conv,16,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_conversions,video,17,bit,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_conversions,video_type,18,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_conversions,currency,19,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_conversions,revenue_gross,20,double,YES,""
mysql-sl,tappx_stats_performance,perf_stats_conversions,conversions,21,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_events,date,1,date,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_events,id_network,2,int,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_events,id_user,3,int,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_events,tracking_platform,4,enum,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_events,offer_bundle,5,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_events,country,6,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_events,id_os,7,enum,YES,""
mysql-sl,tappx_stats_performance,perf_stats_events,type_monetization,8,enum,YES,MUL
mysql-sl,tappx_stats_performance,perf_stats_events,event_name,9,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_events,events,10,int,YES,""
mysql-sl,tappx_stats_performance,perf_stats_media_buy,date,1,date,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_media_buy,id_user,2,int,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_media_buy,publisher,3,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_media_buy,supply_platform,4,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_media_buy,tracking_platform,5,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_media_buy,site_id,6,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_media_buy,stats_source,7,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_media_buy,id_network,8,bigint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_media_buy,campaign_id,9,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_media_buy,country,10,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_media_buy,id_am_supply,11,int,YES,""
mysql-sl,tappx_stats_performance,perf_stats_media_buy,id_am_demand,12,int,YES,""
mysql-sl,tappx_stats_performance,perf_stats_media_buy,revenue,13,decimal,YES,""
mysql-sl,tappx_stats_performance,perf_stats_media_buy,cost,14,decimal,YES,""
mysql-sl,tappx_stats_performance,perf_stats_media_buy,installs,15,int,YES,""
mysql-sl,tappx_stats_performance,perf_stats_media_buy,event_name,16,varchar,YES,""
mysql-sl,tappx_stats_performance,perf_stats_media_buy,event_count,17,int,YES,""
mysql-sl,tappx_stats_performance,perf_stats_media_buy,attribution_time_type,18,enum,YES,""
mysql-sl,tappx_stats_performance,perf_stats_offers,date,1,date,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers,id_user,2,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers,endpoint,3,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers,id_os,4,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers,id_app,5,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers,adunit,6,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers,bundle,7,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers,country,8,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers,id_size,9,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers,video,10,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers,video_type,11,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers,source,12,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers,perf_source,13,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers,id_network,14,smallint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers,id_offer,15,int,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers,offer_bundle,16,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers,offer_type,17,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers,deliveries,18,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers,impressions,19,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers,clicks,20,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers,conversions,21,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers,currency,22,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers,cost,23,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers,revenue_gross,24,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers,revenue_net,25,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers,user_revenue_share,26,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers,user_revenue_fix,27,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,date,1,date,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,hour,2,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,id_user,3,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,endpoint,4,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,id_os,5,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,id_app,6,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,adunit,7,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,bundle,8,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,country,9,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,id_size,10,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,video,11,tinyint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,video_type,12,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,source,13,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,perf_source,14,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,id_network,15,smallint,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,id_offer,16,int,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,offer_bundle,17,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,offer_type,18,varchar,NO,PRI
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,deliveries,19,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,impressions,20,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,clicks,21,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,conversions,22,bigint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,currency,23,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,cost,24,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,revenue_gross,25,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,revenue_net,26,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,user_revenue_share,27,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_hours,user_revenue_fix,28,decimal,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,date,1,date,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,id_user,2,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,endpoint,3,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,id_app,4,int,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,adunit,5,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,bundle,6,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,country,7,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,id_size,8,tinyint,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,source,9,varchar,NO,""
mysql-sl,tappx_stats_performance,perf_stats_offers_last_15_days,video,10,tinyint,NO,""
